uid_number,from,to,type,knowledgeLevel,ecosystemContext,reportedIn,taxonAttribute,conditions,Notes
1667,454,477,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,August and September ,
1668,454,457,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1669,454,458,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1670,454,459,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1671,454,460,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1672,454,461,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1673,454,462,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1674,454,463,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1675,454,464,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1676,454,465,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1677,454,466,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1678,454,467,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1679,454,468,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1680,454,469,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1681,454,470,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1682,454,471,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1683,454,472,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,Seed Abundance ,October-July ,
1684,102,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/1365-2664.12886,,,
1685,478,102,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/rec.12468,,,
1686,478,479,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/rec.12468,,,
1687,478,480,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/rec.12468,,,
1688,478,481,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/rec.12468,,,
1689,105,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1690,105,489,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1691,105,490,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1692,105,491,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1693,105,492,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1694,105,493,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1695,105,494,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1696,105,495,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1697,105,483,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,,,
1698,480,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1699,480,489,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1700,480,490,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1701,480,491,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1702,480,492,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1703,480,493,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1704,480,494,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1705,480,495,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1706,480,487,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,,,
1707,479,491,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1708,479,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1709,479,495,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1710,480,492,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1711,480,485,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1712,487,485,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1713,492,479,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1714,492,481,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1715,494,484,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1716,494,486,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1717,492,485,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1718,491,485,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,,
1719,496,497,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,,,
1720,235,266,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance ,,
1721,497,235,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance ,Over 6 Years,
1722,497,266,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance ,,
1723,497,498,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,,,
1724,235,224,POSITIVELY_CORRELATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance,,
1725,266,224,INVERSELY_CORRELATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance,,
1726,502,221,,,Temperate subhumid grasslands,10.1111/rec.12156,,,
1727,221,506,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,,2nd and 3rd year after seeding,
1728,221,531,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1729,221,532,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1730,221,477,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1731,221,534,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1732,221,535,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1733,221,536,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1734,221,537,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1735,221,477,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,1st year after seeding,
1736,221,477,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,2nd and 3rd year after seeding,
1737,221,532,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1738,221,472,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1739,221,539,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1740,221,461,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1741,221,541,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,,
1742,221,222,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,,,
1743,221,522,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,,
1744,221,457,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,,
1745,221,524,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,,
1746,221,527,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,,
1747,221,530,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12157,Percent Cover,,
1748,221,449,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12158,,,
1749,221,267,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12159,Percent Cover ,,
1750,221,459,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12160,Percent Cover,,
1751,550,551,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1752,550,552,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1753,550,553,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1754,550,554,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1755,550,555,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1756,550,556,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1757,550,557,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1758,550,558,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1759,550,559,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1760,550,560,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1761,555,568,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1762,560,568,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1763,552,568,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,,
1764,556,223,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1765,556,262,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1766,557,223,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1767,557,262,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1768,552,568,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,,
1769,555,568,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,,
1770,551,568,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,,
1771,553,563,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,,
1772,560,223,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1773,556,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1774,557,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1775,558,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1776,559,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1777,560,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1778,551,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial,
1779,552,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial,
1780,556,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial,
1781,557,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial,
1782,556,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1783,557,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1784,558,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1785,559,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1786,560,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1787,551,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1788,552,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1789,556,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1790,557,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1791,551,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1792,552,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1793,556,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1794,557,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1795,551,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1796,552,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1797,556,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1798,557,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1799,551,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1800,552,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1801,556,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1802,557,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,,
1803,556,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,Initial,
1804,557,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,Initial,
1805,551,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1806,552,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1807,553,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1808,554,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1809,556,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1810,557,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1811,558,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1812,559,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,,
1813,,,,,,,,,
1814,,,,,,,,,
1815,,,,,,,,,
1816,,,,,,,,,
1817,,,,,,,,,
1818,,,,,,,,,
1819,,,,,,,,,
1820,,,,,,,,,
1821,,,,,,,,,
1822,,,,,,,,,
1823,,,,,,,,,
1824,,,,,,,,,
1825,,,,,,,,,
1826,,,,,,,,,
1827,,,,,,,,,
1828,,,,,,,,,
1829,,,,,,,,,
1830,,,,,,,,,
1831,,,,,,,,,
1832,,,,,,,,,
1833,,,,,,,,,
1834,,,,,,,,,
1835,,,,,,,,,
1836,,,,,,,,,
1837,,,,,,,,,
1838,,,,,,,,,
1839,,,,,,,,,
1840,,,,,,,,,
1841,,,,,,,,,
1842,,,,,,,,,
1843,,,,,,,,,
1844,,,,,,,,,
1845,,,,,,,,,
1846,,,,,,,,,
1847,,,,,,,,,
1848,,,,,,,,,
1849,,,,,,,,,
1850,,,,,,,,,
1851,,,,,,,,,
1852,,,,,,,,,
1853,,,,,,,,,
1854,,,,,,,,,
1855,,,,,,,,,
1856,,,,,,,,,
1857,,,,,,,,,
1858,,,,,,,,,
1859,,,,,,,,,
1860,,,,,,,,,
1861,,,,,,,,,
1862,,,,,,,,,
1863,,,,,,,,,
1864,,,,,,,,,
1865,,,,,,,,,
1866,,,,,,,,,
1867,,,,,,,,,
1868,,,,,,,,,
1869,,,,,,,,,
1870,,,,,,,,,
1871,,,,,,,,,
1872,,,,,,,,,
1873,,,,,,,,,
1874,,,,,,,,,
1875,,,,,,,,,
1876,,,,,,,,,
1877,,,,,,,,,
1878,,,,,,,,,
1879,,,,,,,,,
1880,,,,,,,,,
1881,,,,,,,,,
1882,,,,,,,,,
1883,,,,,,,,,
1884,,,,,,,,,
1885,,,,,,,,,
1886,,,,,,,,,
1887,,,,,,,,,
1888,,,,,,,,,
1889,,,,,,,,,
1890,,,,,,,,,
1891,,,,,,,,,
1892,,,,,,,,,
1893,,,,,,,,,
1894,,,,,,,,,
1895,,,,,,,,,
1896,,,,,,,,,
1897,,,,,,,,,
1898,,,,,,,,,
1899,,,,,,,,,
1900,,,,,,,,,
1901,,,,,,,,,
1902,,,,,,,,,
1903,,,,,,,,,
1904,,,,,,,,,
1905,,,,,,,,,
1906,,,,,,,,,
1907,,,,,,,,,
1908,,,,,,,,,
1909,,,,,,,,,
1910,,,,,,,,,
1911,,,,,,,,,
1912,,,,,,,,,
1913,,,,,,,,,
1914,,,,,,,,,
1915,,,,,,,,,
1916,,,,,,,,,
1917,,,,,,,,,
1918,,,,,,,,,
1919,,,,,,,,,
1920,,,,,,,,,
1921,,,,,,,,,
1922,,,,,,,,,
1923,,,,,,,,,
1924,,,,,,,,,
1925,,,,,,,,,
1926,,,,,,,,,
1927,,,,,,,,,
1928,,,,,,,,,
1929,,,,,,,,,
1930,,,,,,,,,
1931,,,,,,,,,
1932,,,,,,,,,
1933,,,,,,,,,
1934,,,,,,,,,
1935,,,,,,,,,
1936,,,,,,,,,
1937,,,,,,,,,
1938,,,,,,,,,
1939,,,,,,,,,
1940,,,,,,,,,
1941,,,,,,,,,
1942,,,,,,,,,
1943,,,,,,,,,
1944,,,,,,,,,
1945,,,,,,,,,
1946,,,,,,,,,
1947,,,,,,,,,
1948,,,,,,,,,
1949,,,,,,,,,
1950,,,,,,,,,
1951,,,,,,,,,
1952,,,,,,,,,
1953,,,,,,,,,
1954,,,,,,,,,
1955,,,,,,,,,
1956,,,,,,,,,
1957,,,,,,,,,
1958,,,,,,,,,
1959,,,,,,,,,
1960,,,,,,,,,
1961,,,,,,,,,
1962,,,,,,,,,
1963,,,,,,,,,
1964,,,,,,,,,
1965,,,,,,,,,
1966,,,,,,,,,
